,Cat(s),Hair Dryer,Smoke Detector,Wireless Internet,Other pet(s),Dog(s),Smoking Allowed,Heating,24-Hour Check-in,Family/Kid Friendly,Safety Card,Internet,Gym,Breakfast,Indoor Fireplace,Fire Extinguisher,Wheelchair Accessible,Iron,Pool,First Aid Kit,Laptop Friendly Workspace,Doorman,Carbon Monoxide Detector,Shampoo,Dryer,Buzzer/Wireless Intercom,Free Parking on Premises,Hangers,Suitable for Events,Pets Allowed,Washer / Dryer,Hot Tub,Pets live on this property,Kitchen,Elevator in Building,TV,Lock on Bedroom Door,Essentials,Air Conditioning,Washer,Cable TV,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
3472,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,59.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,0,0,0,69,11,96.0,9.0,10.0,10.0,10.0,10.0,10.0,1,3.67
3473,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,0.4,1.0,0.0,3.0,3.0,7,1.0,2.0,2.0,854.6185567010309,195.0,1250.0,2613.336189848385,300.0,2,1,1125,3,33,63,338,48,89.0,9.0,8.0,9.0,9.0,10.0,9.0,1,1.44
3474,True,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,1.0,1.0,0.0,1.0,1.0,3,1.0,1.0,2.0,854.6185567010309,85.0,1100.0,3000.0,250.0,2,1,1125,24,44,66,66,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.0
3475,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,0.0,1.0,1.0,7,2.0,3.0,4.0,854.6185567010309,200.0,890.0,2490.0,287.61039657020365,1,2,1125,27,54,54,87,27,96.0,9.0,10.0,10.0,10.0,9.0,10.0,1,1.75
3476,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,0.0,1.0,1.0,4,1.0,2.0,2.0,854.6185567010309,109.0,670.0,2163.0,100.0,0,1,1125,0,0,1,248,9,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2.5
3477,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,1.0,1.0,0.0,2.0,2.0,4,1.0,2.0,2.0,854.6185567010309,200.0,788.4818317570931,2613.336189848385,500.0,2,2,1125,30,48,78,353,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.72
3478,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,1.0,1.0,0.0,6.0,6.0,6,1.0,2.0,4.0,854.6185567010309,135.0,945.0,3200.0,200.0,6,3,60,0,28,58,327,10,94.0,10.0,10.0,10.0,10.0,9.0,9.0,3,0.28
3479,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,1.0,1.0,0.0,5.0,5.0,2,3.0,1.0,1.0,854.6185567010309,70.0,390.0,1200.0,100.0,1,2,30,29,59,89,364,59,92.0,9.0,9.0,9.0,9.0,9.0,9.0,5,1.47
3480,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,1.0,1.0,0.0,5.0,5.0,2,3.0,1.0,1.0,200.0,90.0,580.0,1500.0,100.0,1,2,30,30,60,90,365,79,91.0,9.0,9.0,10.0,10.0,9.0,9.0,5,1.19
3481,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.948867981790592,0.999671592775041,1.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,50.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,0,0,0,93,34,97.0,10.0,9.0,10.0,10.0,9.0,10.0,1,2.02
3482,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,1.0,1.0,1.0,2.0,2.0,4,1.0,1.0,1.0,854.6185567010309,99.0,788.4818317570931,2613.336189848385,250.0,4,1,1125,9,39,69,338,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,5.62
3483,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,1.0,1.0,0.0,5.0,5.0,2,3.0,1.0,1.0,170.0,70.0,400.0,1400.0,150.0,1,2,30,29,59,89,364,48,93.0,9.0,9.0,9.0,10.0,9.0,9.0,5,0.95
3484,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,1.0,1.0,1.0,2.0,2.0,2,1.0,1.0,1.0,854.6185567010309,65.0,458.0,1617.0,287.61039657020365,2,1,1125,19,49,79,353,28,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2,5.38
3485,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,90.0,500.0,2613.336189848385,287.61039657020365,1,2,1125,28,58,87,87,12,92.0,9.0,9.0,10.0,9.0,9.0,9.0,1,1.98
3486,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,1.0,1.0,0.0,5.0,5.0,2,3.0,1.0,1.0,854.6185567010309,75.0,430.0,1300.0,100.0,1,2,30,0,0,0,272,20,90.0,9.0,9.0,10.0,10.0,9.0,9.0,5,1.08
3487,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,1.0,1.0,0.0,1.0,1.0,6,1.5,3.0,3.0,854.6185567010309,100.0,788.4818317570931,2613.336189848385,287.61039657020365,6,1,22,1,19,19,58,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
3488,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,65.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,30,60,82,352,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
3489,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,1.0,1.0,0.0,5.0,5.0,4,1.0,2.0,3.0,854.6185567010309,105.0,788.4818317570931,2613.336189848385,200.0,2,2,1125,30,60,90,364,15,88.0,9.0,9.0,9.0,10.0,8.0,9.0,5,1.25
3490,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,4,1.0,2.0,3.0,854.6185567010309,125.0,1000.0,3000.0,200.0,0,2,1125,0,26,56,331,5,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1,2.31
3491,False,False,True,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,60.0,350.0,1200.0,287.61039657020365,1,1,1125,30,60,90,365,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.5
3492,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,59.0,413.0,2613.336189848385,500.0,2,1,1125,30,60,90,365,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
3493,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,0.9,1.0,0.0,1.0,1.0,3,1.0,1.0,2.0,854.6185567010309,65.0,400.0,1400.0,287.61039657020365,1,1,1125,7,25,49,291,40,93.0,10.0,10.0,10.0,9.0,9.0,10.0,1,5.91
3494,False,True,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,1.0,1.0,0.0,1.0,1.0,3,1.0,1.0,1.0,854.6185567010309,58.0,458.0,2613.336189848385,100.0,1,2,32,30,60,90,328,107,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,3.16
3495,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,4,1.0,1.0,2.0,854.6185567010309,120.0,800.0,2200.0,287.61039657020365,2,2,125,30,60,90,365,64,92.0,9.0,10.0,10.0,10.0,8.0,9.0,1,1.69
3496,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,1.0,1.0,1.0,1.0,1.0,4,1.0,1.0,1.0,854.6185567010309,150.0,788.4818317570931,2613.336189848385,200.0,4,2,5,29,59,89,361,26,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2.13
3497,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,0.43,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,55.0,420.0,1400.0,287.61039657020365,1,1,365,29,59,89,364,95,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.63
3498,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,0.999671592775041,0.0,1.0,1.0,4,1.0,2.0,2.0,854.6185567010309,110.0,770.0,2613.336189848385,287.61039657020365,1,7,10,0,0,0,232,3,93.0,10.0,9.0,10.0,10.0,7.0,10.0,1,0.48
3499,False,False,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,1.0,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,75.0,500.0,1500.0,287.61039657020365,2,1,1125,30,60,90,365,5,92.0,10.0,9.0,10.0,10.0,8.0,9.0,1,0.64
3500,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,75.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,30,60,90,365,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
3501,False,True,True,True,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,53.0,420.0,2613.336189848385,287.61039657020365,1,1,1125,25,50,50,171,10,92.0,9.0,9.0,10.0,10.0,9.0,10.0,1,1.52
3502,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,1.0,0.999671592775041,0.0,1.0,1.0,4,2.0,2.0,2.0,854.6185567010309,129.0,799.0,2613.336189848385,250.0,4,2,10,0,0,28,303,5,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.26
3503,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,30.0,788.4818317570931,2613.336189848385,287.61039657020365,1,2,1125,9,27,27,130,17,92.0,10.0,10.0,10.0,10.0,10.0,9.0,1,4.08
3504,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,70.0,450.0,1575.0,150.0,1,2,180,30,60,90,365,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.48
3505,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.0,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,80.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.25
3506,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,125.0,788.4818317570931,2200.0,200.0,2,2,90,25,55,85,356,105,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,3.22
3507,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,1.0,1.0,0.0,1.0,1.0,4,1.0,1.0,1.0,854.6185567010309,95.0,665.0,2850.0,100.0,1,2,1125,24,24,38,38,3,80.0,7.0,6.0,10.0,10.0,10.0,7.0,1,1.14
3508,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,True,False,1.0,1.0,0.0,1.0,1.0,8,2.5,4.0,4.0,854.6185567010309,285.0,788.4818317570931,2613.336189848385,287.61039657020365,1,2,1125,0,0,0,0,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.48
3509,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,1.0,1.0,0.0,4.0,4.0,2,1.0,1.0,1.0,854.6185567010309,109.0,600.0,2200.0,500.0,2,3,365,0,12,42,312,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.0
3510,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,1.0,1.0,0.0,1.0,1.0,4,1.0,2.0,3.0,854.6185567010309,275.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,25,55,85,360,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
3511,False,True,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,4,2.5,1.0,2.0,854.6185567010309,190.0,788.4818317570931,2613.336189848385,287.61039657020365,1,5,1125,30,60,90,365,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
3512,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,80.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,0,0,0,94,3,80.0,9.0,8.0,9.0,9.0,9.0,9.0,1,0.85
3513,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,0.86,1.0,0.0,1.0,1.0,2,2.0,1.0,1.0,854.6185567010309,200.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,1,1,29,304,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.06
3514,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,0.8,1.0,0.0,2.0,2.0,3,1.0,1.0,2.0,854.6185567010309,70.0,400.0,2613.336189848385,100.0,2,3,30,26,53,81,81,33,89.0,9.0,10.0,9.0,9.0,9.0,9.0,2,1.35
3515,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,1.0,1.0,0.0,4.0,4.0,4,1.0,1.0,1.0,854.6185567010309,139.0,750.0,2600.0,250.0,2,3,180,2,28,52,295,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.6
3516,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,75.0,500.0,2613.336189848385,287.61039657020365,1,2,23,0,3,33,308,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.37
